8997,259,Ritchie's Fabulae Faciles: A First Latin Reader
12753,640,The Legends of King Arthur and His Knights
974,1142,The Secret Agent: A Simple Tale
3013,208,The Birds
144,437,The Voyage Out
677,172,The Heroes; Or, Greek Fairy Tales for My Children
22373,272,Russian Fairy Tales: A Choice Collection of Muscovite Folk-lore
6081,627,Biographia Literaria
41064,252,The Chapter Ends
51072,979,Shamar's War
36462,217,King Arthur and the Knights of the Round Table
32474,623,The Memoirs of the Conquistador Bernal Diaz del Castillo, Vol 1 (of 2): Written by Himself Containing a True and Full Account of the Discovery and Conquest of Mexico and New Spain.
829,4847,Gulliver's Travels into Several Remote Nations of the World
45502,376,How the Other Half Lives: Studies Among the Tenements of New York
5615,161,The Pink Fairy Book
5164,207,The Beetle: A Mystery
2480,153,Under Western Eyes
18269,1290,Pascal's Pensées
92,168,Tarzan and the Jewels of Opar
28522,1097,Laura Middleton; Her Brother and her Lover
217,547,Sons and Lovers
619,215,The Warden
1156,397,Babbitt
51163,320,The Australian Victories in France in 1918
39863,409,The Montessori Method: Scientific Pedagogy as Applied to Child Education in 'The Children's Houses' with Additions and Revisions by the Author
51026,1466,Germany's Fighting Machine: Her Army, her Navy, her Airships and Why She Arrayed Them: Against the Allied Powers of Europe
3776,182,The Valley of Fear
38326,661,Bede's Ecclesiastical History of England
51154,236,Fairlop and its Founder
3289,1228,The Valley of Fear
4301,151,The Nether World
50978,393,The Lion's Whelp: A Story of Cromwell's Time
13611,211,Studies in the Psychology of Sex, Volume 2: Sexual Inversion
28289,390,The Essays of "George Eliot": Complete
1947,227,Scaramouche: A Romance of the French Revolution
48225,188,Collected Papers on Analytical Psychology
21566,202,The Good Old Songs We Used to Sing, '61 to '65
903,281,The White Company
3420,1409,A Vindication of the Rights of Woman: With Strictures on Political and Moral Subjects
7118,236,What Maisie Knew
3435,578,The Book of the Thousand Nights and a Night — Volume 01
4320,596,An Enquiry Concerning the Principles of Morals
432,281,The Ambassadors
