27827,9989,The Kama Sutra of Vatsyayana: Translated From the Sanscrit in Seven Parts With Preface, Introduction and Concluding Remarks
174,7652,The Picture of Dorian Gray
158,6846,Emma
16328,5359,Beowulf: An Anglo-Saxon Epic Poem
20203,5072,Autobiography of Benjamin Franklin
2500,4725,Siddhartha
526,4362,Heart of Darkness
8800,4028,The Divine Comedy by Dante, Illustrated
35,3732,The Time Machine
2852,3358,The Hound of the Baskervilles
219,3243,Heart of Darkness
7370,3222,Second Treatise of Government
863,3112,The Mysterious Affair at Styles
2147,3075,The Works of Edgar Allan Poe — Volume 1
10676,2958,The Reign of Greed
4517,2895,Ethan Frome
28520,2716,Forbidden Fruit: Luscious and exciting story and More forbidden fruit or: Master Percy's progress in and beyond the domestic circle
2413,2499,Madame Bovary
41,2428,The Legend of Sleepy Hollow
1524,2329,Hamlet, Prince of Denmark
14591,2289,Faust
1727,2190,The Odyssey: Rendered into English prose for the use of those who cannot read the original
779,2133,The Tragical History of Doctor Faustus: From the Quarto of 1604
1155,2070,The Secret Adversary
22381,1984,Myths and Legends of Ancient Greece and Rome
4093,1974,Hedda Gabler
2527,1653,The Sorrows of Young Werther
2428,1646,An Essay on Man; Moral Essays and Satires
31,1589,Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone
110,1570,Tess of the d'Urbervilles: A Pure Woman
1754,1551,The Sea-Gull
541,1546,The Age of Innocence
9622,1515,Lyrical Ballads, With a Few Other Poems (1798)
11224,1512,Utilitarianism
59,1508,Discourse on the Method of Rightly Conducting One's Reason and of Seeking Truth in the Sciences
6852,1471,Venus in Furs
932,1460,The Fall of the House of Usher
10007,1416,Carmilla
8164,1317,My Man Jeeves
51125,1282,Mars is my Destination
51115,1280,Transfer Point
139,1274,The Lost World
8789,1232,The vision of hell. : By Dante Alighieri.: Translated by Rev. Henry Francis Cary, M.A.: and illustrated with the seventy-five designs of Gustave Doré.
3176,1196,The Innocents Abroad
228,1152,The Aeneid
902,1141,The Happy Prince, and Other Tales
102,1140,The Tragedy of Pudd'nhead Wilson
51122,1129,The Men in the Walls
208,1101,Daisy Miller: A Study
159,1083,The Island of Doctor Moreau
1001,1080,Divine Comedy, Longfellow's Translation, Hell
11339,1074,Aesop's Fables; a new translation
284,1065,The House of Mirth
2265,1051,Hamlet
2610,1031,Notre-Dame De Paris
15250,1021,Myths and Legends of China
11231,1019,Bartleby, the Scrivener: A Story of Wall-Street
1254,1018,Cyrano de Bergerac
38427,1011,The World as Will and Idea (Vol. 1 of 3)
558,989,The Thirty-Nine Steps
201,984,Flatland: A Romance of Many Dimensions (Illustrated)
10947,955,The Best American Humorous Short Stories
27,947,Far from the Madding Crowd
8121,944,Ghosts
18857,940,A Journey to the Centre of the Earth
82,923,Ivanhoe: A Romance
4507,920,As a Man Thinketh
51152,919,Appointment In Tomorrow
51002,911,Korean Folk Tales: Imps, Ghosts and Faries
50961,909,The Slipper Point Mystery
383,903,She Stoops to Conquer; Or, The Mistakes of a Night: A Comedy
946,894,Lady Susan
42474,888,1000 Mythological Characters Briefly Described: Adapted to Private Schools, High Schools and Academies
15489,868,Dream Psychology: Psychoanalysis for Beginners
19322,862,The Antichrist
51041,862,The Horses of the Sahara: And the Manners of the Desert
51184,855,Inside Earth
601,834,The Monk: A Romance
1041,831,Shakespeare's Sonnets
7213,826,My Life and Work
51167,826,Butterfly 9
51189,816,The Lover's Baedeker and Guide to Arcady
389,807,The Great God Pan
204,800,The Innocence of Father Brown
29433,800,Nature
32803,790,Letters from a Father to His Son Entering College
175,784,The Phantom of the Opera
148,782,The Autobiography of Benjamin Franklin
2242,761,A Midsummer Night's Dream
2267,760,Othello
51057,758,Lady Jane Grey and Her Times
1093,754,The Beast in the Jungle
4081,744,The Alchemist
20916,741,The Arabian Nights: Their Best-known Tales
854,729,A Woman of No Importance
20480,728,Palmistry for All
51067,719,Living Too Fast: The Confessions of a Bank Officer
981,718,Beowulf
50995,714,Mad Barbara
51042,713,The Nakimu Caves: Glacier Dominion Park, B. C.
1268,711,The Mysterious Island
2027,711,Tartuffe; Or, The Hypocrite
60,710,The Scarlet Pimpernel
19721,709,The Literary World Seventh Reader
50969,695,Big Ancestor
51070,683,Raiders of the Sarhad: Being an Account of the Campaign of Arms and Bluff Against the Brigands of the Persian-Baluchi Border during the Great War
50906,682,Savrola: A Tale of the Revolution in Laurania
816,681,Democracy in America — Volume 2
29827,678,The Life and Amours of the Beautiful, Gay and Dashing Kate Percival: The Belle of the Delaware
12242,671,Poems by Emily Dickinson, Three Series, Complete
41481,650,Astounding Stories of Super-Science January 1930
3178,647,The Gilded Age: A Tale of Today
1091,622,On Heroes, Hero-Worship, and the Heroic in History
32154,618,The Variable Man
153,613,Jude the Obscure
8710,612,The Doré Bible Gallery, Complete: Containing One Hundred Superb Illustrations, and a Page of Explanatory Letter-press Facing Each
19068,608,Household Stories by the Brothers Grimm
107,606,Far from the Madding Crowd
2446,595,An Enemy of the People
1636,594,Phaedrus
50986,591,Glaciers of the Rockies and Selkirks, 2nd. ed.: With Notes on Five Great Glaciers of the Canadian National Parks
544,586,Anne's House of Dreams
1245,579,Night and Day
4763,576,The Game of Logic
2759,575,The Man in the Iron Mask
51078,572,Venoms: Venomous Animals and Antivenomous Serum-therapeutics
3160,571,The Odyssey
16436,570,Poems Every Child Should Know: The What-Every-Child-Should-Know-Library
4078,565,The Picture of Dorian Gray
51049,560,The History and Romance of Crime. Modern French Prisons
4039,558,Volpone; Or, The Fox
